[ 4][t 4][1758618412.894111156][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 307, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894112586][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894113540][AnimationsManager.cpp:172][#1][!Td]	Ignore animation 11083(11083) of size (480, 246)
[ 3][t 4][1758618412.894114971][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyyFm/jY/bIJgUkvB777Q9rD], location = [ID = 532580115117285705, access_hash = 6653891409554930673, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyyFm/jY/bIJgUkvB777Q9rD], location = [ID = 532580115117285705, access_hash = 6653891409554930673, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 3][t 4][1758618412.894116401][FileManager.cpp:1789][#1][!Td]	Register [Thumbnail, DcId{4}, [file_reference:AGjSYyyFm/jY/bIJgUkvB777Q9rD], location = [ID = 532580115117285705, access_hash = 6653891409554930673, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] as 11256(0)
[ 3][t 4][1758618412.894117832][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11084(0)
[ 3][t 4][1758618412.894119024][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyyFm/jY/bIJgUkvB777Q9rD], location = [ID = 532580115117285705, access_hash = 6653891409554930673, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyyFm/jY/bIJgUkvB777Q9rD], location = [ID = 532580115117285705, access_hash = 6653891409554930673, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 4][t 4][1758618412.894120216][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 188, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894123077][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894124507][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyyFm/jY/bIJgUkvB777Q9rD], location = [ID = 532580115117285705, access_hash = 6653891409554930673]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyyFm/jY/bIJgUkvB777Q9rD], location = [ID = 532580115117285705, access_hash = 6653891409554930673]] from Server
[ 3][t 4][1758618412.894125938][FileManager.cpp:1789][#1][!Td]	Register [Animation, DcId{4}, [file_reference:AGjSYyyFm/jY/bIJgUkvB777Q9rD], location = [ID = 532580115117285705, access_hash = 6653891409554930673]] as 11256(0)
[ 3][t 4][1758618412.894127130][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11085(0)
[ 3][t 4][1758618412.894128561][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyyFm/jY/bIJgUkvB777Q9rD], location = [ID = 532580115117285705, access_hash = 6653891409554930673]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyyFm/jY/bIJgUkvB777Q9rD], location = [ID = 532580115117285705, access_hash = 6653891409554930673]] from Server
[ 4][t 4][1758618412.894129753][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 284, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894131660][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894132614][AnimationsManager.cpp:172][#1][!Td]	Ignore animation 11085(11085) of size (480, 342)
[ 3][t 4][1758618412.894134044][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyx3+YvIUlYVM6psq8oBj82K], location = [ID = 532583971997913053, access_hash = -7740633970028884424, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyx3+YvIUlYVM6psq8oBj82K], location = [ID = 532583971997913053, access_hash = -7740633970028884424, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 3][t 4][1758618412.894135713][FileManager.cpp:1789][#1][!Td]	Register [Thumbnail, DcId{4}, [file_reference:AGjSYyx3+YvIUlYVM6psq8oBj82K], location = [ID = 532583971997913053, access_hash = -7740633970028884424, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] as 11256(0)
[ 3][t 4][1758618412.894136905][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11086(0)
[ 3][t 4][1758618412.894137859][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyx3+YvIUlYVM6psq8oBj82K], location = [ID = 532583971997913053, access_hash = -7740633970028884424, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyx3+YvIUlYVM6psq8oBj82K], location = [ID = 532583971997913053, access_hash = -7740633970028884424, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 4][t 4][1758618412.894139528][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 54, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894140958][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894142389][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyx3+YvIUlYVM6psq8oBj82K], location = [ID = 532583971997913053, access_hash = -7740633970028884424]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyx3+YvIUlYVM6psq8oBj82K], location = [ID = 532583971997913053, access_hash = -7740633970028884424]] from Server
[ 3][t 4][1758618412.894147396][FileManager.cpp:1789][#1][!Td]	Register [Animation, DcId{4}, [file_reference:AGjSYyx3+YvIUlYVM6psq8oBj82K], location = [ID = 532583971997913053, access_hash = -7740633970028884424]] as 11256(0)
[ 3][t 4][1758618412.894148826][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11087(0)
[ 3][t 4][1758618412.894149780][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyx3+YvIUlYVM6psq8oBj82K], location = [ID = 532583971997913053, access_hash = -7740633970028884424]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyx3+YvIUlYVM6psq8oBj82K], location = [ID = 532583971997913053, access_hash = -7740633970028884424]] from Server
[ 4][t 4][1758618412.894151210][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 305, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894152879][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894153833][AnimationsManager.cpp:172][#1][!Td]	Ignore animation 11087(11087) of size (480, 192)
[ 3][t 4][1758618412.894155263][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyzZPpBVMMtb7EAXNU+2UviW], location = [ID = 532583216083673018, access_hash = 7127231584438933035, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyzZPpBVMMtb7EAXNU+2UviW], location = [ID = 532583216083673018, access_hash = 7127231584438933035, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 3][t 4][1758618412.894156694][FileManager.cpp:1789][#1][!Td]	Register [Thumbnail, DcId{4}, [file_reference:AGjSYyzZPpBVMMtb7EAXNU+2UviW], location = [ID = 532583216083673018, access_hash = 7127231584438933035, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] as 11256(0)
[ 3][t 4][1758618412.894158124][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11088(0)
[ 3][t 4][1758618412.894159317][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyzZPpBVMMtb7EAXNU+2UviW], location = [ID = 532583216083673018, access_hash = 7127231584438933035, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyzZPpBVMMtb7EAXNU+2UviW], location = [ID = 532583216083673018, access_hash = 7127231584438933035, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 4][t 4][1758618412.894160747][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 170, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894162178][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894163608][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyzZPpBVMMtb7EAXNU+2UviW], location = [ID = 532583216083673018, access_hash = 7127231584438933035]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyzZPpBVMMtb7EAXNU+2UviW], location = [ID = 532583216083673018, access_hash = 7127231584438933035]] from Server
[ 3][t 4][1758618412.894165039][FileManager.cpp:1789][#1][!Td]	Register [Animation, DcId{4}, [file_reference:AGjSYyzZPpBVMMtb7EAXNU+2UviW], location = [ID = 532583216083673018, access_hash = 7127231584438933035]] as 11256(0)
[ 3][t 4][1758618412.894166469][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11089(0)
[ 3][t 4][1758618412.894167661][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyzZPpBVMMtb7EAXNU+2UviW], location = [ID = 532583216083673018, access_hash = 7127231584438933035]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyzZPpBVMMtb7EAXNU+2UviW], location = [ID = 532583216083673018, access_hash = 7127231584438933035]] from Server
[ 4][t 4][1758618412.894170284][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 77, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894171714][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894172668][AnimationsManager.cpp:172][#1][!Td]	Ignore animation 11089(11089) of size (480, 270)
[ 3][t 4][1758618412.894174337][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyz7u0Ad2sz099isVMVwKOna], location = [ID = 532581953363289335, access_hash = -5363344637399229196, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyz7u0Ad2sz099isVMVwKOna], location = [ID = 532581953363289335, access_hash = -5363344637399229196, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 3][t 4][1758618412.894175529][FileManager.cpp:1789][#1][!Td]	Register [Thumbnail, DcId{4}, [file_reference:AGjSYyz7u0Ad2sz099isVMVwKOna], location = [ID = 532581953363289335, access_hash = -5363344637399229196, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] as 11256(0)
[ 3][t 4][1758618412.894177198][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11090(0)
[ 3][t 4][1758618412.894178152][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyz7u0Ad2sz099isVMVwKOna], location = [ID = 532581953363289335, access_hash = -5363344637399229196, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyz7u0Ad2sz099isVMVwKOna], location = [ID = 532581953363289335, access_hash = -5363344637399229196, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 4][t 4][1758618412.894179582][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 100, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894181013][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894182205][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyz7u0Ad2sz099isVMVwKOna], location = [ID = 532581953363289335, access_hash = -5363344637399229196]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyz7u0Ad2sz099isVMVwKOna], location = [ID = 532581953363289335, access_hash = -5363344637399229196]] from Server
[ 3][t 4][1758618412.894183874][FileManager.cpp:1789][#1][!Td]	Register [Animation, DcId{4}, [file_reference:AGjSYyz7u0Ad2sz099isVMVwKOna], location = [ID = 532581953363289335, access_hash = -5363344637399229196]] as 11256(0)
[ 3][t 4][1758618412.894185066][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11091(0)
[ 3][t 4][1758618412.894186019][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyz7u0Ad2sz099isVMVwKOna], location = [ID = 532581953363289335, access_hash = -5363344637399229196]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyz7u0Ad2sz099isVMVwKOna], location = [ID = 532581953363289335, access_hash = -5363344637399229196]] from Server
[ 4][t 4][1758618412.894187688][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 82, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894188880][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894190073][AnimationsManager.cpp:172][#1][!Td]	Ignore animation 11091(11091) of size (480, 234)
[ 3][t 4][1758618412.894192695][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyzh2xMWzuIFmI7XWHDQ2GIL], location = [ID = 532576129387635030, access_hash = 7651231487070269336, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyzh2xMWzuIFmI7XWHDQ2GIL], location = [ID = 532576129387635030, access_hash = 7651231487070269336, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 3][t 4][1758618412.894194364][FileManager.cpp:1789][#1][!Td]	Register [Thumbnail, DcId{4}, [file_reference:AGjSYyzh2xMWzuIFmI7XWHDQ2GIL], location = [ID = 532576129387635030, access_hash = 7651231487070269336, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] as 11256(0)
[ 3][t 4][1758618412.894195795][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11092(0)
[ 3][t 4][1758618412.894196748][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyzh2xMWzuIFmI7XWHDQ2GIL], location = [ID = 532576129387635030, access_hash = 7651231487070269336, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyzh2xMWzuIFmI7XWHDQ2GIL], location = [ID = 532576129387635030, access_hash = 7651231487070269336, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 4][t 4][1758618412.894198417][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 182, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894199609][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894201040][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyzh2xMWzuIFmI7XWHDQ2GIL], location = [ID = 532576129387635030, access_hash = 7651231487070269336]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyzh2xMWzuIFmI7XWHDQ2GIL], location = [ID = 532576129387635030, access_hash = 7651231487070269336]] from Server
[ 3][t 4][1758618412.894202470][FileManager.cpp:1789][#1][!Td]	Register [Animation, DcId{4}, [file_reference:AGjSYyzh2xMWzuIFmI7XWHDQ2GIL], location = [ID = 532576129387635030, access_hash = 7651231487070269336]] as 11256(0)
[ 3][t 4][1758618412.894203662][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11093(0)
[ 3][t 4][1758618412.894205093][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyzh2xMWzuIFmI7XWHDQ2GIL], location = [ID = 532576129387635030, access_hash = 7651231487070269336]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyzh2xMWzuIFmI7XWHDQ2GIL], location = [ID = 532576129387635030, access_hash = 7651231487070269336]] from Server
[ 4][t 4][1758618412.894206285][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 264, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894207715][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894208908][AnimationsManager.cpp:172][#1][!Td]	Ignore animation 11093(11093) of size (480, 234)
[ 3][t 4][1758618412.894210338][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyw80mYjr48mZm51gS53A+Z2], location = [ID = 532578577518987104, access_hash = -4406237567009417359, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyw80mYjr48mZm51gS53A+Z2], location = [ID = 532578577518987104, access_hash = -4406237567009417359, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 3][t 4][1758618412.894211769][FileManager.cpp:1789][#1][!Td]	Register [Thumbnail, DcId{4}, [file_reference:AGjSYyw80mYjr48mZm51gS53A+Z2], location = [ID = 532578577518987104, access_hash = -4406237567009417359, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] as 11256(0)
[ 3][t 4][1758618412.894214153][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11094(0)
[ 3][t 4][1758618412.894216060][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyw80mYjr48mZm51gS53A+Z2], location = [ID = 532578577518987104, access_hash = -4406237567009417359, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyw80mYjr48mZm51gS53A+Z2], location = [ID = 532578577518987104, access_hash = -4406237567009417359, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 4][t 4][1758618412.894217491][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 252, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894218921][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894220352][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyw80mYjr48mZm51gS53A+Z2], location = [ID = 532578577518987104, access_hash = -4406237567009417359]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyw80mYjr48mZm51gS53A+Z2], location = [ID = 532578577518987104, access_hash = -4406237567009417359]] from Server
[ 3][t 4][1758618412.894221782][FileManager.cpp:1789][#1][!Td]	Register [Animation, DcId{4}, [file_reference:AGjSYyw80mYjr48mZm51gS53A+Z2], location = [ID = 532578577518987104, access_hash = -4406237567009417359]] as 11256(0)
[ 3][t 4][1758618412.894223213][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11095(0)
[ 3][t 4][1758618412.894224166][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyw80mYjr48mZm51gS53A+Z2], location = [ID = 532578577518987104, access_hash = -4406237567009417359]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyw80mYjr48mZm51gS53A+Z2], location = [ID = 532578577518987104, access_hash = -4406237567009417359]] from Server
[ 4][t 4][1758618412.894225835][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 196, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894227027][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894228219][AnimationsManager.cpp:172][#1][!Td]	Ignore animation 11095(11095) of size (480, 360)
[ 3][t 4][1758618412.894229650][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyx4UwyhbNZO0qwRG0drptPH], location = [ID = 532578951181140488, access_hash = 1738719038214680899, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyx4UwyhbNZO0qwRG0drptPH], location = [ID = 532578951181140488, access_hash = 1738719038214680899, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 3][t 4][1758618412.894231081][FileManager.cpp:1789][#1][!Td]	Register [Thumbnail, DcId{4}, [file_reference:AGjSYyx4UwyhbNZO0qwRG0drptPH], location = [ID = 532578951181140488, access_hash = 1738719038214680899, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] as 11256(0)
[ 3][t 4][1758618412.894232511][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11096(0)
[ 3][t 4][1758618412.894233465][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyx4UwyhbNZO0qwRG0drptPH], location = [ID = 532578951181140488, access_hash = 1738719038214680899, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyx4UwyhbNZO0qwRG0drptPH], location = [ID = 532578951181140488, access_hash = 1738719038214680899, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 4][t 4][1758618412.894236087][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 70, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894237518][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894238710][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyx4UwyhbNZO0qwRG0drptPH], location = [ID = 532578951181140488, access_hash = 1738719038214680899]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyx4UwyhbNZO0qwRG0drptPH], location = [ID = 532578951181140488, access_hash = 1738719038214680899]] from Server
[ 3][t 4][1758618412.894240379][FileManager.cpp:1789][#1][!Td]	Register [Animation, DcId{4}, [file_reference:AGjSYyx4UwyhbNZO0qwRG0drptPH], location = [ID = 532578951181140488, access_hash = 1738719038214680899]] as 11256(0)
[ 3][t 4][1758618412.894241571][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11097(0)
[ 3][t 4][1758618412.894243001][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyx4UwyhbNZO0qwRG0drptPH], location = [ID = 532578951181140488, access_hash = 1738719038214680899]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyx4UwyhbNZO0qwRG0drptPH], location = [ID = 532578951181140488, access_hash = 1738719038214680899]] from Server
[ 4][t 4][1758618412.894244194][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 83, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894245386][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894246816][AnimationsManager.cpp:172][#1][!Td]	Ignore animation 11097(11097) of size (480, 270)
[ 3][t 4][1758618412.894248008][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyzj7dYUkJV5MD8BaINgje9p], location = [ID = 532576399970570260, access_hash = 131313031232094532, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyzj7dYUkJV5MD8BaINgje9p], location = [ID = 532576399970570260, access_hash = 131313031232094532, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 3][t 4][1758618412.894249677][FileManager.cpp:1789][#1][!Td]	Register [Thumbnail, DcId{4}, [file_reference:AGjSYyzj7dYUkJV5MD8BaINgje9p], location = [ID = 532576399970570260, access_hash = 131313031232094532, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] as 11256(0)
[ 3][t 4][1758618412.894250869][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11098(0)
